urn	text	simile	signs
urn:cts:greekLit:tlg5026.msA.hmt:18.198	νυν εργαται  γεωργοι , παρα την εραν την γην η παρα το εριζειν εν τῳ εργω· εριθοι δε κυριως οι εριουργοι , καταχρηστικως δε και οι μισθου εργαζομενοι ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.199	βασιλευς δ' εν τοισι σιωπῃ⁚	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.199	εφαινετο γαρ τῳ προσωπῳ ηδομενος και τοιαυτην εχων καταστασιν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.200	δειπνον εριθοισι⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.200	οτι δειπνον το υφ ημων αριστον , και οτι εριθος πας ο μισθου εργαζομενος ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.201	αταλα φρονεοντεσ⁚	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.201	τρυφερα νηπια πραα κατ επικρατησιν δε του αρρενος ειρηκε φρονεοντες ειπων και ου φρονεουσαι⁚	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.202	ιμεροεν καθαριζε·	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.202	παρα Ζηνοδοτῳ λινος δ' υπο καλον αειδε ο δε Αρισταρχος βουλεται μη την χορδην λεγεσθαι αλλα γενος τι υμνου τον λινον ωσπερ ει ελεγεν παιανα ῃδεν η τι τοιουτον διο η διπλη ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.203	το λινον κατα βαρειαν τασιν προενεκτεον ο τι αν σημαινῃ ειτε την λινην εσθητα ειτε και επι της χορδης τασσοιτο ειτε και αυτο το λεπτον νημα ειτε σημαινοι ειδος υμνου ωσπερ και ενθαδε ως παιαν και διθυραμβος ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.204	λινον δ' υπο καλον αειδε ,	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.204	ητοι τον λινον ηδε ο εξηπτο αντι της νευρας της κιθαρας επει οι πρωτοι τοις θεοις μετα ωδης υποκιθαριζοντες ουκ εξ ετερων κατεσκευαζοντο τας κιθαρας ουχ οσιον ουδε θεοις αρεστον ειναι υπολαμβανοντες δια το εκ νευρων πεποιησθαι· αλλ εκ λινου πεποιημενου . η λινον δε υπο καλον αειδε αντι του την επι Λινῳ τῳ Απολλω  παιδι ωδην οντι νηπιῳ και υπο κυνων ποιμενικων διασπασθεντι πρωτην ασθεισαν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.205	παρ' ποταμον κελαδοντα⁚	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.205	παρα Ζηνοδοτῳ  δια ραδαλον . ο δε Αριστοφα  παρα ραδηλλον · ραδαλον  δε ακουστεον τον ευκραδαντον δι υψος φησι δε Διονυσιος γραφεσθαι και δονακηεν κατα το ουδετερον ως και τον πευκωνα πευκαεν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.206	σμερδαλεω . δε λεοντε·	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.206	εν τη ετερᾳ των Αρισταρχου δυο πρωτῃσι βοεσσι · παρα δε Ζηνοδοτῳ κυανεον δε λεοντε ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.207	‡ σταθμους τε κλισιας τε⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.207	τας κατ αγρους στασεις των θρεμματων ενθα κεν ῳ παρα σταθμω ρυτηρα γενεσθαι και παρα σταθμον μεγαροιο · κλισιας δε τας των ποιμενων οικιας και σηκους ενθα κοιμωνται τα θρεμματα·	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.207a	των δ' εμεν λεπτας οθονας ⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.207a	οθωνας ενδυτηριους τοπος παρα το εσθος εσθονη τις ουσα . η διπλη δε οτι συνηθως προς το δευτερον προτερον απηντηκεν⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.208	και ρ' αι μεν·	0	obelos
urn:cts:greekLit:tlg5026.msA.hmt:18.208	αθετουνται οι δυο οτι ουδεποτε μαχαιραν ειπε το ξιφος . αλλως τε και ου πρεπον χορευοντας μαχαιρας εχειν· ουτοι δε ουδε παρα Αριστοφανει ησαν ⁑	0	obelos
urn:cts:greekLit:tlg5026.msA.hmt:18.209	ως οτε τις τροχον αρμενον·	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.209	δια της του τροχου  παραβολης εγκυκλιον αυτων την πορειαν υφιστα , αρμενον δε ευ ηρμοσμενον παντοθεν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.210	ταυρον ερυγμηλον	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.210	ως βεβηλον τα γαρ δια του ηλου υπερ δυο συλλαβας προσηγορικα η κυρια προπαροξυνεσθαι θελει καμηλος και φασηλος Στυμφηλον εχει θηλυκου σιγηλος υψηλος απατηλος · μη ουτως δε εχοντα βαρυνεσθαι βεβηλος κιβδηλος καπηλος · ει δη και το ερυγμηλος ουκ εχει θηλυκον δηλονοτι υγιως βαρυτονηθησεται και ου δεοντως αυτῳ Τυραννιων οξυνει· εγενετο δε παρα το ερυγω ενθεν παρατατικος ηρυγεν ελκομενος Ελικι Ελικωνιον · ερυγηλος . και εν πλεονασμῳ του μ ερυγμηλος ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.211	ελκετο τον δε κυνες ,	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.211	παρα Ζηνοδοτ  τους δε κυνες μετεκιαθον τους λεοντας το δε ελκετο χωρις του ϊ ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.212	εγκατα και μελαν αιμα⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.212	οτι χρονος ηλλακται· το γαρ λαφυσσετον λαφυσσουσιν , παρειληπται ομοιον τῳ λαου αποτμηξαντε διωκετον ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.213	αυτως ενδιεσαν⁚	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:18.213	οτι Ζην		(35)		ο		(35)		δοτ  γραφει ουτ  ου νοησας οτι το αυτως εστι κενως και προς ουδεν , δια το ειδωλα ειναι· το δε ενδιεσαν παρα το διεσθαι ο εστι διωκεσθαι σημαινει δε το επωτρυνον ειρηται δε οτι κλισις εστι του διημι το ενδιησαν και ου προσεκτεον τῳ Ασκαλωνιτ  δασυνοντι τω ϊ και πλεονασμον του ϊ δεχομενῳ ⁑	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:18.214	εν δε χορον ποικιλλε⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.214	εγκατεσκευασεν δε επιμελως ο Ηφαιστος και χορον ομοιαν ταξιν εχοντα χορευοντων το υπο Δαιαλου του μηχανικου κατασκευασθεντι Αριαδνῃ εν Κνωσσῳ πο  της Κρητης ιστορηται γαρ οτι Θησεα παραγενομενον εξ Αφιδνων εις τας Αθηνας νεωστι καταλαβοντα δε τον δασμον οι Αθηναιοι τουτον επι τῳ δεδολοφονηκεναι Ανδρογεον τον παιδ  Μινωος αγωνιζομενον και νικωντα παρ αυτοις τα Παναθηναια . εκοντ  ουν φασιν αυτον συγκαταλεξαι τοις απιουσι και γενομενον εις Κρητην ηδεως οφθηναι φασιν υπο Αριαδνης της του Μινως θυγατρος και δια τουτ  τεχνη Δαιδαλου σωθηναι τροπῳ τοιῳδε μιτῳ αγαθιδα εδωκε Δαιδαλος τῃ Αριαδνῃ ειπων δουναι τῳ Θησει οπως την αρχην εξαψας της εισοδου της αγαθιδος ουτ  ανελων αυτην εισελθοι εις τον λαβυρινθον και περιγενομενος του θηριου παλιν εχοι ραδιαν και ευρετον αυτῳ την εξοδον του λαβυρινθου ποικιλως επιπεπλεγμενας εχοντος τας εισοδους εξελθων δε μετα το νικησαι ο Θησευς μετα των ηϊθεων και παρθενων χορον τοιουτον επλεκε εν κυκλῳ τοις θεοις οποια και η του λαβυρινθου εισοδος τε και εξοδος αυτῳ εγεγονει της δη χορειας την εμπειριαν ο Δαιδαλος αυτοις υποδειξας εποιησεν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:18.215	τῳ ϊκελον	0	
urn:cts:greekLit:tlg5026.msA.hmt:18.215	διασταλτεον μετα το εικελον το δε εξης δασεως αναγνωστεον ωσπερ η τριβη εχει τουτῳ γαρ παραπλησιον φησι τον Ηφαιστον πεποιηκεναι· οιον Δαιδαλος εν Κνωσῳ Αριαδνῃ κατεκευασεν . υπολαβοντες δε τινες δυσφημον ειναι , μαλλον δε απρεπες Ηφαιστον μιμητην γινεσθαι των Δαιδαλου εργων και λεγεσθαι τουτ  υπο Ομηρου μαλλον γαρ αν ηυξησε το εργον η περι Δαιδαλου διαλεγομενος ελεγεν ουτ  αυτον πεποιηκεναι ως Ηφαιστος εποιει δια τουτ  αφ ετερας αρχης αξιουσιν αναγινωσκειν τῳ ϊκελον . οιον ποτε ενι Κνωσῳ και ψιλως αναγινωσκουσιν , ιν ῃ ο λογος τουτ  παραπλησιον μονον εν Κνωσῳ ποτε Δαιδαλος εποιησεν Αριαδνῃ . και οιησεται τις τουτ  μαλλον εμφαινειν την καλλιεργιαν του θυ  ει γε μονον παρ' ανοις  εν παραπλησιον εγενετο και του δ' υπο Δαιδαλου του διαβοητου· γελοιως δε εχει η επινοια ουτε γαρ απρεπες τον θν  ανου  μιμητην γενεσθαι μαλλον δε και πρεπωδεστερα τα εργα απο των αρχαιοτερων γινεσθαι και μαλιστα οτ αν ῃ επιτετευγμενα· αλλως τε ουδε ο ποιητης τουτ  λεγει· αλλ απλως ταυτ  ομοια ειναι ου το ετερον του ετου  μιμημα· ει δε και την συγκρισιν ταυτην ασεβη δοξουσιν ειναι· ρητεον το πολλοις ηδη ειρημενον οτι απο των εν οψει και γινωσκομενων τα αφανη και αγνωστα παριστασιν οι τοις παραδειγμασι χρωμενοι· Ηφαιστου μεν γαρ εργον ουδεις ιδεν πωποτε Δαιδαλου δε πολλους πολλα εικος εωρακεναι και ταχα ομοιον τι ειχεν η κατασκευη οτι εξ ηθεον και παρθ  η οτι οθονας ειχον και στεφανας ⁑	0	
